record_id,classification,valid_structure,n_points,n_timestamps,invalid_timestamps,invalid_coordinates,negative_dt,zero_dt,positive_dt,same_time_different_position,consecutive_duplicate_position,long_gap_gt_30_source_seconds,edges_total,dt_computable,position_pairs_computable,time_span_raw,dt_min_raw,dt_max_raw,issues
10024,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,1,0,99,99,99,1189,1.0,22.0,
10025,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,1,96,1,54,1,97,97,97,1188,0.0,67.0,
10026,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,3,100,3,62,0,103,103,103,1193,0.0,27.0,
10027,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,5,0,99,99,99,1191,4.0,26.0,
10028,CURRENT_RUN_REAL_DATA,True,114,114,0,0,0,1,112,1,7,0,113,113,113,1128,0.0,24.0,
10029,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,66,0,99,99,99,1194,1.0,20.0,
10030,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,87,0,98,98,98,1188,2.0,21.0,
10031,CURRENT_RUN_REAL_DATA,True,118,118,0,0,0,1,116,1,0,0,117,117,117,1190,0.0,27.0,
10032,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,1.0,22.0,
10033,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1195,9.0,21.0,
10034,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,87,0,96,96,96,1186,8.0,29.0,
10035,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,4.0,21.0,
10036,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,76,0,96,96,96,1189,5.0,30.0,
10037,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1192,1.0,21.0,
10038,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1191,6.0,21.0,
10039,CURRENT_RUN_REAL_DATA,True,127,127,0,0,0,5,121,5,10,0,126,126,126,1180,0.0,23.0,
10040,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,1,109,1,0,0,110,110,110,1185,0.0,25.0,
10041,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1186,1.0,21.0,
10042,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,4,106,3,13,2,110,110,110,1195,0.0,99.0,
10043,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,29,0,99,99,99,1191,4.0,21.0,
10044,CURRENT_RUN_REAL_DATA,True,124,124,0,0,0,6,117,6,33,1,123,123,123,1195,0.0,110.0,
10045,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,44,0,99,99,99,1191,4.0,24.0,
10046,CURRENT_RUN_REAL_DATA,True,92,92,0,0,0,0,91,0,81,1,91,91,91,1187,9.0,95.0,
10047,CURRENT_RUN_REAL_DATA,True,114,114,0,0,0,0,113,0,11,0,113,113,113,1191,1.0,26.0,
10048,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,0,107,0,46,0,107,107,107,1191,1.0,26.0,
10049,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1189,9.0,29.0,
10050,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,45,0,99,99,99,1191,2.0,21.0,
10051,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,2,108,2,28,1,110,110,110,1186,0.0,33.0,
10052,CURRENT_RUN_REAL_DATA,True,120,120,0,0,0,3,116,3,37,0,119,119,119,1191,0.0,22.0,
10053,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,1,104,1,48,0,105,105,105,1194,0.0,28.0,
10054,CURRENT_RUN_REAL_DATA,True,122,122,0,0,0,5,116,5,44,0,121,121,121,1191,0.0,25.0,
10055,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,1,37,2,99,99,99,1178,0.0,39.0,
10056,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1189,7.0,22.0,
10057,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,6.0,20.0,
10058,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,0,100,0,77,0,100,100,100,1186,1.0,30.0,
10059,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,0,103,0,36,0,103,103,103,1190,1.0,21.0,
10060,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,88,0,97,97,97,1189,6.0,30.0,
10061,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,86,0,98,98,98,1195,5.0,20.0,
10062,CURRENT_RUN_REAL_DATA,True,107,107,0,0,0,0,106,0,46,0,106,106,106,1191,2.0,28.0,
10063,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1191,3.0,21.0,
10064,CURRENT_RUN_REAL_DATA,True,133,133,0,0,0,4,128,4,26,0,132,132,132,1191,0.0,25.0,
10065,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,0,78,0,99,99,99,1188,0.0,23.0,
10066,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1195,10.0,20.0,
10067,CURRENT_RUN_REAL_DATA,True,112,112,0,0,0,5,106,4,11,2,111,111,111,1195,0.0,51.0,
10068,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,0,105,0,13,1,105,105,105,1189,1.0,34.0,
10069,CURRENT_RUN_REAL_DATA,True,95,95,0,0,0,3,91,1,72,2,94,94,94,1194,0.0,95.0,
10070,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1195,1.0,21.0,
10071,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,1,103,1,13,0,104,104,104,1191,0.0,22.0,
10072,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,1,102,1,3,1,103,103,103,1180,0.0,36.0,
10073,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,25,1,96,96,96,1195,1.0,91.0,
10074,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,70,0,98,98,98,1188,2.0,26.0,
10075,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,0,1,97,97,97,1195,7.0,31.0,
10076,CURRENT_RUN_REAL_DATA,True,107,107,0,0,0,3,103,3,30,0,106,106,106,1190,0.0,29.0,
10077,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1191,5.0,30.0,
10078,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,50,0,98,98,98,1190,9.0,21.0,
10079,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,1,14,2,99,99,99,1186,0.0,40.0,
10080,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1190,9.0,30.0,
10081,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,1,0,99,99,99,1189,1.0,22.0,
10082,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,79,0,98,98,98,1188,7.0,28.0,
10083,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,77,0,97,97,97,1185,9.0,21.0,
10084,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1195,9.0,21.0,
10085,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,80,0,99,99,99,1187,6.0,20.0,
10086,CURRENT_RUN_REAL_DATA,True,93,93,0,0,0,45,47,18,66,1,92,92,92,988,0.0,461.0,
10087,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1191,3.0,21.0,
10088,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1188,9.0,28.0,
10089,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,0,0,98,98,98,1190,8.0,21.0,
10090,CURRENT_RUN_REAL_DATA,True,115,115,0,0,0,3,111,3,13,0,114,114,114,1190,0.0,21.0,
10091,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,0,104,0,13,1,104,104,104,1187,1.0,33.0,
10092,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,3,0,99,99,99,1187,2.0,22.0,
10093,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,86,0,96,96,96,1186,9.0,30.0,
10094,CURRENT_RUN_REAL_DATA,True,118,118,0,0,0,3,114,3,31,0,117,117,117,1191,0.0,28.0,
10095,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,1,104,1,39,0,105,105,105,1195,0.0,30.0,
10096,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1195,10.0,20.0,
10097,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,0,109,0,10,0,109,109,109,1198,1.0,24.0,
10098,CURRENT_RUN_REAL_DATA,True,125,125,0,0,0,2,122,1,16,0,124,124,124,1190,0.0,27.0,
10099,CURRENT_RUN_REAL_DATA,True,91,91,0,0,0,0,90,0,38,1,90,90,90,1198,1.0,120.0,
10100,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,76,0,98,98,98,1191,5.0,30.0,
10101,CURRENT_RUN_REAL_DATA,True,130,130,0,0,0,16,113,13,14,2,129,129,129,1195,0.0,94.0,
10102,CURRENT_RUN_REAL_DATA,True,95,95,0,0,0,0,94,0,87,0,94,94,94,1190,7.0,30.0,
10103,CURRENT_RUN_REAL_DATA,True,142,142,0,0,0,3,138,3,30,1,141,141,141,1196,0.0,33.0,
10104,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,0,103,0,24,1,103,103,103,1189,1.0,31.0,
10105,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,2,102,1,21,0,104,104,104,1190,0.0,24.0,
10106,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,2,106,2,6,1,108,108,108,1106,0.0,31.0,
10107,CURRENT_RUN_REAL_DATA,True,119,119,0,0,0,1,117,1,22,0,118,118,118,1183,0.0,23.0,
10108,CURRENT_RUN_REAL_DATA,True,130,130,0,0,0,3,126,2,19,1,129,129,129,1193,0.0,31.0,
10109,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,78,0,99,99,99,1193,2.0,20.0,
10110,CURRENT_RUN_REAL_DATA,True,134,134,0,0,0,5,128,4,26,0,133,133,133,1186,0.0,22.0,
10111,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,81,0,99,99,99,1191,5.0,21.0,
10112,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1194,1.0,21.0,
10113,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,2,105,1,25,0,107,107,107,1192,0.0,29.0,
10114,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1191,1.0,21.0,
10115,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,6,101,5,32,3,107,107,107,1188,0.0,33.0,
10116,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,28,74,27,12,6,102,102,102,1070,0.0,91.0,
10117,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,1,101,0,42,0,102,102,102,1190,0.0,30.0,
10118,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,0,89,0,99,99,99,1190,0.0,21.0,
10119,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,2,102,2,63,0,104,104,104,1190,0.0,29.0,
10120,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,2,106,0,30,0,108,108,108,1176,0.0,30.0,
10121,CURRENT_RUN_REAL_DATA,True,87,87,0,0,0,1,85,1,13,1,86,86,86,1186,0.0,280.0,
10122,CURRENT_RUN_REAL_DATA,True,125,125,0,0,0,2,122,2,25,0,124,124,124,1187,0.0,23.0,
10123,CURRENT_RUN_REAL_DATA,True,111,111,0,0,0,3,107,2,58,0,110,110,110,1190,0.0,20.0,
10124,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1186,1.0,21.0,
10125,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,0,101,0,19,0,101,101,101,1190,1.0,27.0,
10126,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,78,0,97,97,97,1186,9.0,21.0,
10127,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,0,93,0,99,99,99,1189,0.0,23.0,
10128,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,77,1,97,97,97,1191,9.0,31.0,
10129,CURRENT_RUN_REAL_DATA,True,114,114,0,0,0,11,102,4,39,2,113,113,113,1186,0.0,83.0,
10130,CURRENT_RUN_REAL_DATA,True,86,86,0,0,0,0,85,0,83,0,85,85,85,1020,4.0,20.0,
10131,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,5,91,5,18,1,96,96,96,1192,0.0,197.0,
10132,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,5,102,5,1,2,107,107,107,1186,0.0,60.0,
10133,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,97,0,99,99,99,1193,2.0,21.0,
10134,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,0,105,0,0,0,105,105,105,1191,2.0,30.0,
10135,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,77,0,96,96,96,1186,7.0,30.0,
10136,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,2,0,99,99,99,1189,7.0,21.0,
10137,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1186,1.0,21.0,
10138,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,24,0,99,99,99,1190,3.0,21.0,
10139,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,1,106,1,20,0,107,107,107,1193,0.0,24.0,
10140,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,81,0,99,99,99,1191,3.0,21.0,
10141,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,93,0,96,96,96,1166,8.0,22.0,
10142,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,1,103,1,13,1,104,104,104,1190,0.0,40.0,
10143,CURRENT_RUN_REAL_DATA,True,128,128,0,0,0,6,121,6,12,0,127,127,127,1190,0.0,27.0,
10144,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,2,100,2,35,0,102,102,102,1186,0.0,27.0,
10145,CURRENT_RUN_REAL_DATA,True,143,143,0,0,0,61,81,48,27,2,142,142,142,1191,0.0,495.0,
10146,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,1,99,99,99,1188,6.0,31.0,
10147,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,6,0,99,99,99,1194,1.0,20.0,
10148,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1188,7.0,28.0,
10149,CURRENT_RUN_REAL_DATA,True,113,113,0,0,0,13,99,11,20,1,112,112,112,1192,0.0,118.0,
10150,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,7,97,6,22,0,104,104,104,1168,0.0,30.0,
10151,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,80,0,99,99,99,1191,2.0,21.0,
10152,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,0,89,0,99,99,99,1191,0.0,21.0,
10153,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,0,98,98,98,1190,6.0,21.0,
10154,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1190,5.0,21.0,
10155,CURRENT_RUN_REAL_DATA,True,105,105,0,0,0,4,100,2,24,1,104,104,104,1193,0.0,35.0,
10156,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,89,0,98,98,98,1195,9.0,20.0,
10157,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,78,1,98,98,98,1190,2.0,31.0,
10158,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,8,91,6,13,4,99,99,99,1191,0.0,59.0,
10159,CURRENT_RUN_REAL_DATA,True,110,110,0,0,0,0,109,0,18,0,109,109,109,1190,1.0,21.0,
10160,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1193,1.0,21.0,
10161,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1189,7.0,21.0,
10162,CURRENT_RUN_REAL_DATA,True,118,118,0,0,0,9,108,6,21,2,117,117,117,1186,0.0,54.0,
10163,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,2,98,0,72,1,100,100,100,1193,0.0,75.0,
10164,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1190,6.0,20.0,
10165,CURRENT_RUN_REAL_DATA,True,77,77,0,0,0,1,75,1,6,2,76,76,76,1051,0.0,128.0,
10166,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,75,0,99,99,99,1190,2.0,30.0,
10167,CURRENT_RUN_REAL_DATA,True,92,92,0,0,0,1,90,1,0,1,91,91,91,1191,0.0,134.0,
10168,CURRENT_RUN_REAL_DATA,True,94,94,0,0,0,0,93,0,57,0,93,93,93,1103,3.0,30.0,
10169,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,0,103,0,71,0,103,103,103,1189,3.0,22.0,
10170,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,81,0,98,98,98,1191,9.0,20.0,
10171,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,1,99,1,0,0,100,100,100,1187,0.0,29.0,
10172,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,77,0,96,96,96,1186,9.0,30.0,
10173,CURRENT_RUN_REAL_DATA,True,113,113,0,0,0,7,105,7,19,1,112,112,112,1167,0.0,51.0,
10174,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,5,98,5,11,1,103,103,103,1190,0.0,68.0,
10175,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,21,87,21,17,2,108,108,108,1192,0.0,202.0,
10176,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,3,93,3,1,2,96,96,96,1188,0.0,129.0,
10177,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,20,0,98,98,98,1172,3.0,30.0,
10178,CURRENT_RUN_REAL_DATA,True,198,198,0,0,0,105,92,27,151,0,197,197,197,1019,0.0,21.0,
10179,CURRENT_RUN_REAL_DATA,True,115,115,0,0,0,10,104,10,35,2,114,114,114,1190,0.0,82.0,
10180,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,5,97,5,12,2,102,102,102,1195,0.0,44.0,
10181,CURRENT_RUN_REAL_DATA,True,107,107,0,0,0,2,104,2,23,0,106,106,106,1193,0.0,30.0,
10182,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1190,4.0,20.0,
10183,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,90,0,98,98,98,1188,6.0,28.0,
10184,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1191,9.0,21.0,
10185,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,1,104,1,67,0,105,105,105,1196,0.0,21.0,
10186,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,0,102,0,44,0,102,102,102,1186,1.0,28.0,
10187,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,6.0,21.0,
10188,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,88,0,97,97,97,1186,9.0,21.0,
10189,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1192,3.0,22.0,
10190,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,1.0,22.0,
10191,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,91,0,99,99,99,1191,5.0,21.0,
10192,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1192,3.0,20.0,
10193,CURRENT_RUN_REAL_DATA,True,109,109,0,0,0,4,104,4,16,1,108,108,108,1189,0.0,63.0,
10194,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,92,0,99,99,99,1191,3.0,21.0,
10195,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,36,64,35,4,11,100,100,100,1070,0.0,156.0,
10196,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,87,0,97,97,97,1186,8.0,21.0,
10197,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,2,101,2,6,1,103,103,103,1196,0.0,52.0,
10198,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,80,0,98,98,98,1188,6.0,28.0,
10199,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,94,0,98,98,98,1188,6.0,28.0,
10200,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,2,105,2,29,0,107,107,107,1191,0.0,25.0,
10201,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,96,0,99,99,99,1191,3.0,21.0,
10202,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,0,101,0,46,0,101,101,101,1190,1.0,30.0,
10203,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,94,0,97,97,97,1189,6.0,28.0,
10204,CURRENT_RUN_REAL_DATA,True,97,97,0,0,0,0,96,0,76,0,96,96,96,1189,9.0,30.0,
10205,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,93,0,98,98,98,1190,7.0,20.0,
10206,CURRENT_RUN_REAL_DATA,True,121,121,0,0,0,6,114,6,25,0,120,120,120,1195,0.0,30.0,
10207,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1190,1.0,20.0,
10208,CURRENT_RUN_REAL_DATA,True,115,115,0,0,0,2,112,2,15,0,114,114,114,1196,0.0,28.0,
10209,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,3,102,3,70,0,105,105,105,1197,0.0,30.0,
10210,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,48,0,97,97,97,1186,9.0,21.0,
10211,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,18,0,98,98,98,1179,4.0,21.0,
10212,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,0,102,0,65,1,102,102,102,1191,1.0,77.0,
10213,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1191,2.0,22.0,
10214,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,73,0,97,97,97,1186,6.0,27.0,
10215,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,96,0,99,99,99,1190,5.0,20.0,
10216,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,92,0,97,97,97,1181,8.0,22.0,
10217,CURRENT_RUN_REAL_DATA,True,101,101,0,0,0,8,92,7,30,1,100,100,100,1194,0.0,99.0,
10218,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,89,0,99,99,99,1190,6.0,20.0,
10219,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,0,101,0,19,0,101,101,101,1186,2.0,29.0,
10220,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,5,102,5,33,0,107,107,107,1195,0.0,30.0,
10221,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,80,0,99,99,99,1190,6.0,20.0,
10222,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,77,0,97,97,97,1186,7.0,29.0,
10223,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,11,90,8,18,5,101,101,101,1172,0.0,76.0,
10224,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,78,0,97,97,97,1190,9.0,30.0,
10225,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,0,102,0,31,0,102,102,102,1189,1.0,22.0,
10226,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,0,102,0,67,0,102,102,102,1194,2.0,21.0,
10227,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,0,101,0,46,1,101,101,101,1190,2.0,31.0,
10228,CURRENT_RUN_REAL_DATA,True,106,106,0,0,0,22,83,21,16,4,105,105,105,1187,0.0,108.0,
10229,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,14,0,99,99,99,1194,1.0,20.0,
10230,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,79,0,99,99,99,1194,1.0,20.0,
10231,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,1,98,0,90,0,99,99,99,1194,0.0,21.0,
10232,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,0,0,97,97,97,1191,3.0,30.0,
10233,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,88,0,98,98,98,1188,7.0,21.0,
10234,CURRENT_RUN_REAL_DATA,True,103,103,0,0,0,2,100,2,58,0,102,102,102,1195,0.0,23.0,
10235,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,95,0,97,97,97,1195,10.0,30.0,
10236,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,3,98,3,40,0,101,101,101,1187,0.0,30.0,
10237,CURRENT_RUN_REAL_DATA,True,108,108,0,0,0,0,107,0,20,0,107,107,107,1191,1.0,26.0,
10238,CURRENT_RUN_REAL_DATA,True,113,113,0,0,0,5,107,5,21,1,112,112,112,1194,0.0,81.0,
10239,CURRENT_RUN_REAL_DATA,True,113,113,0,0,0,6,106,6,24,1,112,112,112,1188,0.0,34.0,
10240,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,0,98,0,79,0,98,98,98,1194,9.0,20.0,
10241,CURRENT_RUN_REAL_DATA,True,104,104,0,0,0,5,98,3,55,1,103,103,103,1191,0.0,127.0,
10242,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,80,0,99,99,99,1191,3.0,21.0,
10243,CURRENT_RUN_REAL_DATA,True,98,98,0,0,0,0,97,0,77,0,97,97,97,1185,1.0,21.0,
10244,CURRENT_RUN_REAL_DATA,True,102,102,0,0,0,5,96,5,62,2,101,101,101,1177,0.0,43.0,
10245,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,50,49,44,8,6,99,99,99,1193,0.0,499.0,
10246,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,90,0,99,99,99,1191,3.0,21.0,
10247,CURRENT_RUN_REAL_DATA,True,99,99,0,0,0,1,97,1,77,0,98,98,98,1187,0.0,23.0,
10248,CURRENT_RUN_REAL_DATA,True,113,113,0,0,0,0,112,0,27,0,112,112,112,1192,1.0,30.0,
10249,CURRENT_RUN_REAL_DATA,True,100,100,0,0,0,0,99,0,96,0,99,99,99,1190,6.0,20.0,
10250,CURRENT_RUN_REAL_DATA,True,115,115,0,0,0,15,99,15,9,1,114,114,114,1191,0.0,118.0,
